original_text,translated_text,text_hash,translation_config
"x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G","x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G",a59f7a3fcc2b05facce8a3bfa4931bf3,GoogleTranslator|auto|zh-CN
Cc,抄送,e4c8f1de1c0855c7c2be33196d3c3537,GoogleTranslator|auto|zh-CN
@& [ASMR/6nS5) HE) x,@& [ASMR/6nS5) HE) x,28e27dfa7825405e28799ba6957d951c,GoogleTranslator|auto|zh-CN
マン,男人,8331cc8c7eb45a0f75339136a7e0bb02,GoogleTranslator|auto|zh-CN
combining frontier intelligence with action.,将前沿情报与行动相结合。,2ad518ac7081a480016d58f565820fb4,GoogleTranslator|auto|zh-CN
Introducing our latest series of models,介绍我们的最新系列型号,d9750d9a16b46d0e57bdc85cbcfd6334,GoogleTranslator|auto|zh-CN
"Build more capable, intelligent agents.",建立更有能力、更聪明的特工。,06b1eb608564f59a4d69b271db8a834b,GoogleTranslator|auto|zh-CN
Models,型号,25ac429f9072293d27a836ee2a148f47,GoogleTranslator|auto|zh-CN
Capabilities,能力,82ec2cd6fda87713f588da75c3b1d0ed,GoogleTranslator|auto|zh-CN
Performance,表现,9446a98ad14416153cc4d45ab8b531bf,GoogleTranslator|auto|zh-CN
Hands-on,动手实践,8281be41812a185f8b492780db95e1bb,GoogleTranslator|auto|zh-CN
Showcase,展示柜,f4b67c735ca7ce8fe886be1e47071d72,GoogleTranslator|auto|zh-CN
Ecosystem,生态系统,47e3170ffb3d6c316975632968933646,GoogleTranslator|auto|zh-CN
Safety,安全,6472ce41c26babff27b4c28028093d77,GoogleTranslator|auto|zh-CN
Try,尝试,eead05a01ff69770e90ba2a541988cab,GoogleTranslator|auto|zh-CN
you need,你需要,7099a9984ffc9eb1e967b27c8a633e28,GoogleTranslator|auto|zh-CN
Models,型号,25ac429f9072293d27a836ee2a148f47,GoogleTranslator|auto|zh-CN
"Completing everyday tasks, or solving your most",完成日常任务，或解决您最关心的问题,d51a1ee9cdca8bd3f30f07fe07fcbdd1,GoogleTranslator|auto|zh-CN
challenging problems. Discover the right model for what,具有挑战性的问题。探索适合什么用途的正确型号,d2a626dd49359ba7767694552443d289,GoogleTranslator|auto|zh-CN
94 rl.-k I te,94 rl.-k 在,18f4a5c5f51dd07a95514f56eeba1e66,GoogleTranslator|auto|zh-CN
"マン
@& [ASMR/6nS5) HE) x
& 百度 一 下 ， 你 就 知道
x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G
Cc
25 deepmind.google/models/gemini/
Introducing our latest series of models
combining frontier intelligence with action.
Build more capable, intelligent agents.
Models
Capabilities
Performance
Hands-on
Showcase
Safety
Ecosystem
Try
Models
Completing everyday tasks, or solving your most
challenging problems. Discover the right model for what
you need
94 rl.-k I te","男人
@& [ASMR/6nS5) HE) x
& 百度 一 下 ， 你 就 知道
x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G
抄送
25 deepmind.google/models/gemini/
介绍我们的最新系列型号
将前沿情报与行动相结合。
建立更有能力、更聪明的特工。
型号
能力
表现
动手实践
展示柜
安全
生态系统
尝试
型号
完成日常任务，或解决您最关心的问题
具有挑战性的问题。探索适合什么用途的正确型号
你需要
94 rl.-k 在",b3a0f98a1f2ff75baf4687339bd89a7a,GoogleTranslator|auto|zh-CN
& 百度 一 下 ， 你 就 知道,& 百度 一 下 ， 你 就 知道,46c3d6037e955e6580ce31339553a101,GoogleTranslator|auto|zh-CN
25 deepmind.google/models/gemini/,25 deepmind.google/models/gemini/,9964636688d1213597185fb9f0de00ec,GoogleTranslator|auto|zh-CN
"x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G","x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G",a59f7a3fcc2b05facce8a3bfa4931bf3,GoogleTranslator|auto|zh-CN
@& [ASMR/6nS5) HE) x,@& [ASMR/6nS5) HE) x,28e27dfa7825405e28799ba6957d951c,GoogleTranslator|auto|zh-CN
Cc,抄送,e4c8f1de1c0855c7c2be33196d3c3537,GoogleTranslator|auto|zh-CN
"Build more capable, intelligent agents.",建立更有能力、更聪明的特工。,06b1eb608564f59a4d69b271db8a834b,GoogleTranslator|auto|zh-CN
combining frontier intelligence with action.,将前沿情报与行动相结合。,2ad518ac7081a480016d58f565820fb4,GoogleTranslator|auto|zh-CN
Capabilities,能力,82ec2cd6fda87713f588da75c3b1d0ed,GoogleTranslator|auto|zh-CN
Models,型号,25ac429f9072293d27a836ee2a148f47,GoogleTranslator|auto|zh-CN
マン,男人,8331cc8c7eb45a0f75339136a7e0bb02,GoogleTranslator|auto|zh-CN
Introducing our latest series of models,介绍我们的最新系列型号,d9750d9a16b46d0e57bdc85cbcfd6334,GoogleTranslator|auto|zh-CN
Performance,表现,9446a98ad14416153cc4d45ab8b531bf,GoogleTranslator|auto|zh-CN
Safety,安全,6472ce41c26babff27b4c28028093d77,GoogleTranslator|auto|zh-CN
Showcase,展示柜,f4b67c735ca7ce8fe886be1e47071d72,GoogleTranslator|auto|zh-CN
Hands-on,动手实践,8281be41812a185f8b492780db95e1bb,GoogleTranslator|auto|zh-CN
Try,尝试,eead05a01ff69770e90ba2a541988cab,GoogleTranslator|auto|zh-CN
Ecosystem,生态系统,47e3170ffb3d6c316975632968933646,GoogleTranslator|auto|zh-CN
challenging problems. Discover the right model for what,具有挑战性的问题。探索适合什么用途的正确型号,d2a626dd49359ba7767694552443d289,GoogleTranslator|auto|zh-CN
"Completing everyday tasks, or solving your most",完成日常任务，或解决您最关心的问题,d51a1ee9cdca8bd3f30f07fe07fcbdd1,GoogleTranslator|auto|zh-CN
Models,型号,25ac429f9072293d27a836ee2a148f47,GoogleTranslator|auto|zh-CN
you need,你需要,7099a9984ffc9eb1e967b27c8a633e28,GoogleTranslator|auto|zh-CN
94 rl.-k I te,94 rl.-k 在,18f4a5c5f51dd07a95514f56eeba1e66,GoogleTranslator|auto|zh-CN
"マン
@& [ASMR/6nS5) HE) x
& 百度 一 下 ， 你 就 知道
x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G
Cc
25 deepmind.google/models/gemini/
Introducing our latest series of models
combining frontier intelligence with action.
Build more capable, intelligent agents.
Models
Capabilities
Performance
Hands-on
Showcase
Safety
Ecosystem
Try
Models
Completing everyday tasks, or solving your most
challenging problems. Discover the right model for what
you need
94 rl.-k I te","男人
@& [ASMR/6nS5) HE) x
& 百度 一 下 ， 你 就 知道
x | 的 momen ( ""- )\oaoFi X | & DeepSeek | 深度 求索 x @ TesseractiffiiSSHige メ G genimi - Google 搜索 x © Gemini 3.5 一 G
抄送
25 deepmind.google/models/gemini/
介绍我们的最新系列型号
将前沿情报与行动相结合。
建立更有能力、更聪明的特工。
型号
能力
表现
动手实践
展示柜
安全
生态系统
尝试
型号
完成日常任务，或解决您最关心的问题
具有挑战性的问题。探索适合什么用途的正确型号
你需要
94 rl.-k 在",b3a0f98a1f2ff75baf4687339bd89a7a,GoogleTranslator|auto|zh-CN
搜索,搜索,e5f71fc31e7246dd6ccc5539570471b0,GoogleTranslator|auto|zh-CN
@ 【ASMR/6 时 间 ] GE ® X & 百度 一 下 ， 你 就 知道,@ 【ASMR/6 时 间 ] GE ® X & 百度 一 下 ， 你 就 知道,b2c5a7523bb8e83d45fda1438d043251,GoogleTranslator|auto|zh-CN
うさ う G,美国UG,d69ebda2b84518dfccef46d4440464c0,GoogleTranslator|auto|zh-CN
ug @& as,和 @& 作为,f4d6769cc11a4f7daf06adc92e7bfdf2,GoogleTranslator|auto|zh-CN
ss youtube.com/watch?v=f-ToxWTpVXE,ss youtube.com/watch?v=f-ToxWTpVXE,db46e77476c26fbb23a48c64fb6e0fcf,GoogleTranslator|auto|zh-CN
Youube,尤贝,c5ff40c5feb511673e08c930b0d43aec,GoogleTranslator|auto|zh-CN
@kodai-o2z ® 7 个 月 前,@kodai-o2z ® 7 个 月 前,f3288817bd99eef5690122ec122732c0,GoogleTranslator|auto|zh-CN
| Q& DeepSeek | 深度 求索,| Q& DeepSeek | 深度 求索,3fb8302647dc444f53550b4fd0cc6966,GoogleTranslator|auto|zh-CN
hy 6 時 間 長 時 間 配信 お 疲れ 様 で し た ! 姉さん の 本 気 が 高まっ て き て 有吉 実行 で 本 当 に 凄い で す @ @ CHD SSMEAT—EMELTAUTUEET! WDSHOMES @,hy 感谢你们6个小时的辛苦直播！姐姐的认真度增加了，有吉的执行力真是太棒了@@CHD SSMEAT—EMELTAUTUEET！ WDSHOME@,1ad0871e3c11ebd6681d85d7ae6aeb25,GoogleTranslator|auto|zh-CN
| 的 meee (*- “oa Fi,| 的 meee (*-“哦 Fi,6cb5080708fc92120f99e229b697b4c7,GoogleTranslator|auto|zh-CN
大 好き だ よ UI 姉さん が 最強 で 最高 に NO 1 だ よ,我非常爱你UI，你是最强的第一。,1e7f0af2198bdea96df26d0d9e063c5a,GoogleTranslator|auto|zh-CN
| @& TesseractiNBSaige X | G genimi - Google 搜索,| @& TesseractiNBSaige X | G genimi - Google 搜索,87276997e46f1c18900ed01945c06dcc,GoogleTranslator|auto|zh-CN
Og @ 袖 マッ チョ マン © 7 个 月 前,Og @ Sleeve Macho Man © 7 个月前,6b3d60f0c6dbad77937ec19397b056e2,GoogleTranslator|auto|zh-CN
uo as,乌作为,8b2d947bac0c372c726551212adce7a4,GoogleTranslator|auto|zh-CN
長 時 間 の 耐久 配信 疲れ 様 で し た ! ちゃ ん と 完走 し きっ た の 本 当 に すご すぎ ます .…! 6 時 間 も ず っ と 頑張 り 続 けた の で 今日 は た くさ ん 休ん で くだ さい ね 。,长时间的耐力直播，我累坏了！能完成比赛真是太了不起了……！你连续辛苦工作了6个小时，希望你今天好好休息。,7bcdbec60c9975eab11669f182ecb00f,GoogleTranslator|auto|zh-CN
今日 も 配信 し て くれ て あり が と う ご ざ いま し た 。,非常感谢您今天的广播。,29e71e140b52f4616f65e19866d594b9,GoogleTranslator|auto|zh-CN
@ @koji-c2k @ 7 个 月 前,@ @koji-c2k @ 7 个 月 前,6c85e066cfb00d1af5b01a245d88520a,GoogleTranslator|auto|zh-CN
os Oo @& oe,哦哦@&你,c431160006283e92d2243d6d21a71dd1,GoogleTranslator|auto|zh-CN
最初 か ら 最後 まで 見 守れ て 良かっ た で す !,我很高兴能够从头到尾守护你！,7069673f2e10b7443df03fecb6b96747,GoogleTranslator|auto|zh-CN
6 時 間 も 声 を 聞け て 幸せ で し た !,6个小时里我很高兴听到你的声音！,cfe2dbccadc6c834da7e3c9ffbf9310a,GoogleTranslator|auto|zh-CN
oo @& as,哦@&作为,8c36723fed21593941d3ca92a0fb7574,GoogleTranslator|auto|zh-CN
登 @NAYA & 7 个 月 前,登 @NAYA & 7 个 月 前,4ba3d411d2aec33e3b96153e57cebdce,GoogleTranslator|auto|zh-CN
oo @& as,哦@&作为,8c36723fed21593941d3ca92a0fb7574,GoogleTranslator|auto|zh-CN
rs) @⑯ ハ ウ カ ー ル 7 條 月 前,rs) @⑯ 7 个月前,f3f112e4dff61a21791e98b314f14bb1,GoogleTranslator|auto|zh-CN
姉さん な ら 完走 で きる と 信じ て まし た ! それ で も や っ ぱり キツ か っ た で すね .…,我相信姐姐一定能跑完比赛！但还是很艰难...,5ec71d2ab5096642430c8f8c985576e0,GoogleTranslator|auto|zh-CN
了 解 详情,了 解 详情,ff4ead1f0a4909c190c3467a6e321294,GoogleTranslator|auto|zh-CN
5 時 間 25 分 の 耐久 配信 、 本 当 に お 疲れ 様 で し た ! ! !,非常感谢你们5小时25分钟的直播！,37e74d8c54c1ae2d3237e06389f4d3b9,GoogleTranslator|auto|zh-CN
有 計 実行 は 凄い よ -,计划的执行是惊人的——,a73850b0d6b174bde6e35000286fdd0e,GoogleTranslator|auto|zh-CN
4 時 間 あ た りか ら の 脳死 姉さん が 可愛 すぎ て 目 が 池 え わた っ て まし た 笑,4小时那个脑残妹妹可爱得我翻白眼，哈哈。,9f471a2571b02c0cbc5c4e320abcb240,GoogleTranslator|auto|zh-CN
ママ 責め ボイス が 長め だ っ た の は 姉さん の 気合 い を 感じ まし た が 、 数 時 間 後 に 自分 の 首 を 絞め る こと に な る と は 思っ て な か っ た ん だ ろう な っ て 考え る と また 笑っ て し まい .…,妈妈指责的声音很长，我能感觉到她的热情，但一想到几个小时后她会如何勒死我，我又忍不住笑了。 ……,bc67b771f315c8f37e8a636179ecaeb9,GoogleTranslator|auto|zh-CN
@Galopin-snt 7 个 月 前,@Galopin-snt 7 个 月 前,f9a4cd060711565f1d7b28a7cb377dc7,GoogleTranslator|auto|zh-CN
お 疲れ 様 で し た !,谢谢你的辛勤工作！,01d5ac3fa11f958fe91086450d774f13,GoogleTranslator|auto|zh-CN
所 有事 穫,所 有事 穫,7ecb06ef3a58cd7f0be38ad27bec9b25,GoogleTranslator|auto|zh-CN
479 @& as,第479章,8ec494fc4e7ddcd754c104534fdc0ea1,GoogleTranslator|auto|zh-CN
| © Gemini35 一 Google「 x | +,| © Gemini35 - 谷歌“ x | +,0fbfea682636ced497ae2ac4395cde44,GoogleTranslator|auto|zh-CN
O 要 被 大 姐姐 执 扼 地 捉弄 了 呢 …,O 要 被 大 姐姐 执 扼 地 捉弄 了 呢 …,a7a90f118805412581795c855fe73d7d,GoogleTranslator|auto|zh-CN
10 RME + 直播 时 间 : 2 个 月 前,10 RME + 直播 时 间 : 2 个 月 前,10da57ee82ed53056bfab535aee31251,GoogleTranslator|auto|zh-CN
Stir,搅拌,2ee758547272ef8f39db870d61e9c7b8,GoogleTranslator|auto|zh-CN
@ ロロ,@洛洛,feafee2586229047c89337b6b78e35df,GoogleTranslator|auto|zh-CN
YuuRi Channel @,YuuRi频道@,2641a77d007d193007af68372963c7c9,GoogleTranslator|auto|zh-CN
= mn】,= 百万】,897eb2f4b50b506fbc112bb1082e19c3,GoogleTranslator|auto|zh-CN
WARM > 直播 时 间 : 4 个 月 前,WARM > 直播 时 间 : 4 个 月 前,8e1e199e9f519a20113481f3b22a9040,GoogleTranslator|auto|zh-CN
【ASMR]】 给 我 忍 住 9 RAE,【ASMR]】 给 我 忍 住 9 RAE,b11be4770bdd2cc35d47b83ef71d519c,GoogleTranslator|auto|zh-CN
【KU100 ! ASMR】,【KU100！ ASMR】,d618a89f09d539ea8bc6c74bfa654110,GoogleTranslator|auto|zh-CN
愛さ れ ド,爱过,7f81850dc4114eb6f31852f749834984,GoogleTranslator|auto|zh-CN
2 次 观看 ，13 分 钟 前,2 次 观看 ，13 分 钟 前,35b26278b93aa5483eafd9da10bd087c,GoogleTranslator|auto|zh-CN
最 新,最 新,d720676ff616b81926e5b74757c1be16,GoogleTranslator|auto|zh-CN
Hasuki Ch. 蓮 希 る い @,莲宿 Ch.莲宿瑞@,15d2050aa080b1f66e1259e426884c52,GoogleTranslator|auto|zh-CN
Nancy (Film Diagonal Planet,南希（电影《对角线星球》,be7d8a1654630fb1919426f0cb882c59,GoogleTranslator|auto|zh-CN
Producciones Gran Torre,伟大的塔制作公司,2917b7d5895064799a3d4b389ffa2735,GoogleTranslator|auto|zh-CN
えさ ん た ち に いじ わる され ち .…,食物被篡改了...,4bb91c603b31fb9347e71de17e8272e0,GoogleTranslator|auto|zh-CN
20 万 次 观看 直播 时 间 : 8 个 月 前,20 万 次 观看 直播 时 间 : 8 个 月 前,64a951a7279336f7c7c53b546bcf1a12,GoogleTranslator|auto|zh-CN
YuuRi Channel @,YuuRi频道@,2641a77d007d193007af68372963c7c9,GoogleTranslator|auto|zh-CN
ク さ れ ウ ヤン デレ RP ASMR.…,RP ASMR....,c368b0a99fd00df82eac21ae50d42d53,GoogleTranslator|auto|zh-CN
mp,议员,1f2dfa567dcf95833eddf7aec167fec7,GoogleTranslator|auto|zh-CN
44 万 次 观看 直播 时 间 : 2 年 前,44 万 次 观看 直播 时 间 : 2 年 前,90cdd55fc3a3772e9c31c2bb24da3167,GoogleTranslator|auto|zh-CN
Haven p.1),避风港第1页）,73f0b7a5df1f0873a492b1dfe3e94254,GoogleTranslator|auto|zh-CN
【ASMR]】 你 比较 喜欢 哪 一 个 ?,【ASMR]】 你 比较 喜欢 哪 一 个 ?,fb47f0ecebb76c3ee658488e153cf46f,GoogleTranslator|auto|zh-CN
(HatASMR) OZBERR,(HatASMR) 奥兹贝尔,64ca56b64af17963cc79e506c390e587,GoogleTranslator|auto|zh-CN
61 ARIE + 直播 时 间 : 3 个 月 前,61 ARIE + 直播 时 间 : 3 个 月 前,1d8ce2c72118991141684541960a910e,GoogleTranslator|auto|zh-CN
【ASMR/ 長 時 間 】 両 古 か ら お ね,[ASMR/久远] 古今皆有之一,746f098b62884df111662a54990508cb,GoogleTranslator|auto|zh-CN
YuuRi Channel @,YuuRi频道@,2641a77d007d193007af68372963c7c9,GoogleTranslator|auto|zh-CN
【ASMR】 お ね えさ ん に いじ わ,[ASMR] 婴儿食品,ed66d88c7c1983e3b1c0d41e9abf404f,GoogleTranslator|auto|zh-CN
へ 被 大 姐姐 们 从 两 耳 坏 坏 地 捉 .,へ 被 大 姐姐 们 从 两 耳 坏 坏 地 捉 .,8c7f5ce327b3c8a8070e21ba8e3bb408,GoogleTranslator|auto|zh-CN
@ 【ASMR/6 时 间 ] GE ® X & 百度 一 下 ， 你 就 知道,@ 【ASMR/6 时 间 ] GE ® X & 百度 一 下 ， 你 就 知道,b2c5a7523bb8e83d45fda1438d043251,GoogleTranslator|auto|zh-CN
搜索,搜索,e5f71fc31e7246dd6ccc5539570471b0,GoogleTranslator|auto|zh-CN
Youube,尤贝,c5ff40c5feb511673e08c930b0d43aec,GoogleTranslator|auto|zh-CN
ug @& as,和 @& 作为,f4d6769cc11a4f7daf06adc92e7bfdf2,GoogleTranslator|auto|zh-CN
| 的 meee (*- “oa Fi,| 的 meee (*-“哦 Fi,6cb5080708fc92120f99e229b697b4c7,GoogleTranslator|auto|zh-CN
ss youtube.com/watch?v=f-ToxWTpVXE,ss youtube.com/watch?v=f-ToxWTpVXE,db46e77476c26fbb23a48c64fb6e0fcf,GoogleTranslator|auto|zh-CN
@kodai-o2z ® 7 个 月 前,@kodai-o2z ® 7 个 月 前,f3288817bd99eef5690122ec122732c0,GoogleTranslator|auto|zh-CN
| Q& DeepSeek | 深度 求索,| Q& DeepSeek | 深度 求索,3fb8302647dc444f53550b4fd0cc6966,GoogleTranslator|auto|zh-CN
uo as,乌作为,8b2d947bac0c372c726551212adce7a4,GoogleTranslator|auto|zh-CN
大 好き だ よ UI 姉さん が 最強 で 最高 に NO 1 だ よ,我非常爱你UI，你是最强的第一。,1e7f0af2198bdea96df26d0d9e063c5a,GoogleTranslator|auto|zh-CN
hy 6 時 間 長 時 間 配信 お 疲れ 様 で し た ! 姉さん の 本 気 が 高まっ て き て 有吉 実行 で 本 当 に 凄い で す @ @ CHD SSMEAT—EMELTAUTUEET! WDSHOMES @,hy 感谢你们6个小时的辛苦直播！姐姐的认真度增加了，有吉的执行力真是太棒了@@CHD SSMEAT—EMELTAUTUEET！ WDSHOME@,1ad0871e3c11ebd6681d85d7ae6aeb25,GoogleTranslator|auto|zh-CN
| @& TesseractiNBSaige X | G genimi - Google 搜索,| @& TesseractiNBSaige X | G genimi - Google 搜索,87276997e46f1c18900ed01945c06dcc,GoogleTranslator|auto|zh-CN
長 時 間 の 耐久 配信 疲れ 様 で し た ! ちゃ ん と 完走 し きっ た の 本 当 に すご すぎ ます .…! 6 時 間 も ず っ と 頑張 り 続 けた の で 今日 は た くさ ん 休ん で くだ さい ね 。,长时间的耐力直播，我累坏了！能完成比赛真是太了不起了……！你连续辛苦工作了6个小时，希望你今天好好休息。,7bcdbec60c9975eab11669f182ecb00f,GoogleTranslator|auto|zh-CN
Og @ 袖 マッ チョ マン © 7 个 月 前,Og @ Sleeve Macho Man © 7 个月前,6b3d60f0c6dbad77937ec19397b056e2,GoogleTranslator|auto|zh-CN
今日 も 配信 し て くれ て あり が と う ご ざ いま し た 。,非常感谢您今天的广播。,29e71e140b52f4616f65e19866d594b9,GoogleTranslator|auto|zh-CN
os Oo @& oe,哦哦@&你,c431160006283e92d2243d6d21a71dd1,GoogleTranslator|auto|zh-CN
@ @koji-c2k @ 7 个 月 前,@ @koji-c2k @ 7 个 月 前,6c85e066cfb00d1af5b01a245d88520a,GoogleTranslator|auto|zh-CN
6 時 間 も 声 を 聞け て 幸せ で し た !,6个小时里我很高兴听到你的声音！,cfe2dbccadc6c834da7e3c9ffbf9310a,GoogleTranslator|auto|zh-CN
rs) @⑯ ハ ウ カ ー ル 7 條 月 前,rs) @⑯ 7 个月前,f3f112e4dff61a21791e98b314f14bb1,GoogleTranslator|auto|zh-CN
oo @& as,哦@&作为,8c36723fed21593941d3ca92a0fb7574,GoogleTranslator|auto|zh-CN
うさ う G,[错误],d69ebda2b84518dfccef46d4440464c0,GoogleTranslator|auto|zh-CN
最初 か ら 最後 まで 見 守れ て 良かっ た で す !,我很高兴能够从头到尾守护你！,7069673f2e10b7443df03fecb6b96747,GoogleTranslator|auto|zh-CN
登 @NAYA & 7 个 月 前,登 @NAYA & 7 个 月 前,4ba3d411d2aec33e3b96153e57cebdce,GoogleTranslator|auto|zh-CN
姉さん な ら 完走 で きる と 信じ て まし た ! それ で も や っ ぱり キツ か っ た で すね .…,我相信姐姐一定能跑完比赛！但还是很艰难...,5ec71d2ab5096642430c8f8c985576e0,GoogleTranslator|auto|zh-CN
了 解 详情,了 解 详情,ff4ead1f0a4909c190c3467a6e321294,GoogleTranslator|auto|zh-CN
4 時 間 あ た りか ら の 脳死 姉さん が 可愛 すぎ て 目 が 池 え わた っ て まし た 笑,4小时那个脑残妹妹可爱得我翻白眼，哈哈。,9f471a2571b02c0cbc5c4e320abcb240,GoogleTranslator|auto|zh-CN
ママ 責め ボイス が 長め だ っ た の は 姉さん の 気合 い を 感じ まし た が 、 数 時 間 後 に 自分 の 首 を 絞め る こと に な る と は 思っ て な か っ た ん だ ろう な っ て 考え る と また 笑っ て し まい .…,妈妈指责的声音很长，我能感觉到她的热情，但一想到几个小时后她会如何勒死我，我又忍不住笑了。 ……,bc67b771f315c8f37e8a636179ecaeb9,GoogleTranslator|auto|zh-CN
